"","MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
"TCGA-BR-8678-01A",46310.1716821674,14325.0809985916,46474.5695751585,60312.5835243291,12521.8097003157,12616.7724583789,76281.6434528325,27520.8199496786,9800.56507409526,27764.8640268519,7587.83070072951,12377.8339058327,2647.72507159085,29874.4668027511,6341.06158680262,7348.89214818333,16340.742121353,6268.56313709844,26064.7243260425,17898.9482375303,22184.5256094805,15940.4689905919,1229.4103301949,5587.48615184927,38138.2689641027,12662.7221800224,18061.3039206707,100341.938810293,6941.47128294432,14664.0878338281,4955.42220301983,14897.9208617472,10548.0138794961,6853.65625935897,4260.0497488149,16890.0965712242,12356.3907023991,17525.2238348299,9992.53280007253,12183.8239700046,10387.7004062066,7634.80152729842,4316.21051971251,3627.98579998546,2229.07205217232,4362.16024135601,13858.4360476788,1071.13906675619,867.939186599393,752.554330027944,1467.32777781568,9374.76432019885,5347.52649437767,1535.74180781822,3192.99510176035,"yes"
"TCGA-CD-A48C-01A",28244.7042278008,123172.948238046,29185.7934787378,166876.471583074,9753.65345060527,111246.972155485,49423.7223862668,160401.597136133,9251.53873844402,9032.05146905617,11560.6650794011,25134.2990198319,23437.03102573,20845.2772419995,11069.0737294708,9900.98052183821,17949.8492910337,5663.07221769884,9897.97384691509,18695.5046719678,14929.6443307585,17138.047061791,9227.48533905905,10900.699933776,20168.7753842972,6165.18692986008,9755.15678806683,16452.5251793194,12716.7315873412,6470.36443455689,6804.10535102334,16398.4050307032,8302.93280019928,7049.14935725772,10753.3728625431,14233.5990860559,5876.54613724044,15962.4371668506,5410.51152415665,7898.53502303947,5601.43538177485,7112.28953064327,12025.1963550234,6428.27098563319,1307.90359155773,3881.61732574951,47733.9710794726,2563.19037196085,5469.14168515752,2149.77257003168,3048.76837204493,17283.8707955624,2725.55081780939,10176.0912773038,1810.01830371898,"yes"
"TCGA-VQ-AA6G-01A",39582.0761048075,12857.0690717016,47202.1755596272,21970.3221918454,24299.4361349135,181893.381602464,5509.62127669998,50048.2987821615,5382.29809593591,14032.5578314831,17710.7830535564,16625.3207852242,26848.471935665,27074.8242570233,6703.11533477131,5526.34048225486,11784.4677307194,9538.94981542572,24429.3315011476,8684.98423939192,7019.49414757902,11618.5617679056,19436.7195039138,4127.07158658502,15263.3485788691,7497.92064499554,10472.6531410289,18677.9247902693,23139.3804879519,5105.78815791292,13655.7326601308,12758.0399311073,4447.3086775977,20338.2705111423,5424.7391561906,14885.2373147819,7092.80143347348,28404.6441450037,6658.10208904664,8043.22396463158,4433.1616575128,7903.0398565176,8755.71933981641,6727.55109673614,2641.63447767081,1794.09936531197,66358.526847313,4229.95900538428,1938.14175163092,4097.49145368024,5917.31267369202,24915.474554974,2137.48612555447,1376.11922644,1323.38942430539,"yes"
"TCGA-CD-8527-01A",33902.5710555201,42841.3253984456,29507.5936487934,41657.3987074284,83515.3533024062,79420.1314695436,57037.6631160519,137331.183128149,18263.5248565104,17485.0229704317,10096.802854904,17428.9535825147,8444.91242627166,8177.50457620586,31754.6821953141,11690.4673806994,9503.76125193545,5117.40990488832,8352.18228471658,5951.98117888401,11351.8945382773,4981.54946493553,25261.4157715389,11054.2954793331,22184.0689808623,3948.57881831037,8302.58244155922,17469.9273659925,15434.1772816206,3873.10079611438,10771.7920248281,18929.887966755,11466.1898290313,7599.55857767654,4645.13313743339,7286.86391429314,7927.34884549914,23055.301008496,8664.87694809998,7258.82922033463,7409.78526472662,9689.2215350456,10001.916198429,13131.0193471829,2421.76625503143,7558.58479419872,18774.6188925233,2162.98446464517,2270.81021063944,972.588228868365,2419.60974011154,1962.42857709581,2400.20110583257,6415.63188665939,4520.05527208003,"yes"
"TCGA-HU-A4GH-11A",669.408743657342,18546.3183212059,1088.30255870672,54480.8367690693,9737.22779884391,25478.6002800623,6850.14591668986,62949.0627164401,12492.8920135315,9848.11145576875,2833.6934547458,11457.977882233,4188.9381504938,12915.8926306892,4952.80334264267,3880.92799236925,4570.87074656823,4041.09327459402,11601.7159560245,4205.36535892711,5708.45493057488,7404.56420131404,6644.80581127349,3002.07234118722,6731.04865554837,9761.86861149388,8809.09052236196,6743.36906187335,10969.2684313421,6176.63037092419,5392.23116823368,10681.7922837592,5088.32781221747,10201.2964370849,6443.57250796546,9523.6740892109,12217.7362722736,14718.7787562449,6316.26164260731,3552.38382370307,6977.456782048,35692.2171234721,55228.2747527849,19301.9699091381,16024.7418266929,21634.633506668,721109.275399074,41334.9632203138,46595.776721081,22788.6448991079,89433.8295130426,64082.5400983384,34944.7791397566,96205.9461896742,399949.136923666,"no"
"TCGA-BR-6802-01A",22387.6717997444,21455.4697664438,21826.0447796817,34572.1782350059,51783.3288498318,153070.538468068,10489.7433747202,46863.7396740916,3060.12610931546,19454.3646949592,3616.8121292017,11201.247400137,33518.0981973515,20757.1417414977,56936.7920339266,10171.8723633651,12088.980431849,5950.61121257092,34876.8732458903,12937.1854621491,13166.1184703271,5815.55720774645,17718.4266329471,5957.19921280626,14057.1455021569,7577.84727069992,8760.39331294346,11067.8403953713,14640.1835229845,4463.3701594429,11799.1084214941,21854.0437806819,7172.6852562265,11026.6653939004,4237.7311513825,8934.97531917998,8083.47628876227,22919.6528187481,5558.62519856819,5726.61920456936,14127.9665046868,7342.32626228651,3550.9321268483,2687.90409601875,4129.02914749939,1693.1160604824,31113.4781114523,2473.7940883702,1786.995063836,1992.87007119037,4865.23817379864,6090.6062175719,1928.63706889581,2434.26608695816,2439.20708713466,"yes"
"TCGA-FP-A9TM-01A",35629.9201592149,11400.2890593785,23783.5246136794,5892.00812437121,16437.8898458556,113362.085090364,16207.2754758931,20218.4532878648,8494.92605419449,11753.7717412063,15330.184757347,18129.6919861547,16031.4792758397,14152.5392451611,5748.34671357486,9621.5339599132,17161.8677450004,8428.76619395933,23573.7033426479,9407.93212543969,11407.8501862625,6200.12404489495,14918.103342168,5963.83882976938,22492.4621982332,16360.3882952945,13795.2759998913,13133.6773975397,19953.8138469241,14143.0878365561,14984.2632024031,19328.1305972716,8602.67211229175,12385.1258360219,5633.03952859358,22649.3555810766,13332.1569782452,22632.3430455876,6876.84490101458,7770.94815504974,5767.24953078491,5946.82629428034,7719.91054858262,8213.27407776481,1336.42917675022,3982.8235861566,30153.7740134647,3109.5134310525,7483.62533345705,4302.28119700638,5349.4972704429,17507.7892999442,1686.13129513607,994.288185248398,3054.69526114337,"yes"
"TCGA-FP-8631-01A",18934.3325187439,30196.7087927153,39464.098976274,62011.048865974,113139.850935566,144754.414933011,30807.1356910336,41403.5917122942,5624.25146768667,12777.3448488886,7241.88274822999,27957.5519429753,9647.51966114777,8390.59518415613,12216.8619695236,10202.4532050734,11009.8815114853,4625.37108862046,31550.746639894,18734.5564429306,7383.39080193104,1689.77264125367,10435.5252935222,15160.7844200493,19714.0141479594,5183.07930026576,7794.04162443604,15074.7697207408,26228.9339536468,9919.43709767135,12816.1901969634,15013.727030909,8354.52450380096,10208.0025405127,4714.16045564857,8146.42442482884,3632.04004499351,18371.0749716593,3998.29618398445,6531.56781200514,7449.98282720212,11345.6163055603,10332.862587896,7494.37751071618,2466.6796027496,2450.03159643183,18093.6081996965,3176.99453897446,11473.2510206632,1945.04207145947,22588.5699054944,6151.43833441605,2766.34371646947,7164.1920520804,3274.10790916145,"yes"
"TCGA-BR-A4IV-01A",6634.06102214322,29482.5087141754,10652.8983878527,145982.446584068,11650.4351749481,17227.3720355456,48658.6085882281,224578.19348413,30919.2265203681,9675.22405890748,4499.95024090154,16123.9021383162,8485.68350969417,13541.7825787993,9377.28718665553,6943.03259336745,8269.40340983721,5334.17348320697,8750.51628502923,42653.5254075057,8969.00332468065,10981.7324172271,10196.0618503998,3032.33527758642,15477.2687785397,11162.7014803727,10143.0952953327,9024.17681954212,11189.1847579062,6929.7909546007,6605.37080481525,16258.5254657781,7662.49496636103,8218.64379456465,7728.70316019479,10229.1659473166,16139.3507168774,14038.3440325526,8525.40842599443,5325.34572402914,10626.4151103192,25231.9426700477,41298.4643737079,13279.1567432587,9469.9786580228,13129.0848372355,180141.460722701,14612.1483791119,36050.3615424849,8836.58693701312,7093.10449939065,10045.9899443766,20756.2687668852,48954.3385206856,189410.607859428,"yes"
"TCGA-BR-4371-01A",35501.8954623854,8480.15664591957,26082.1760062645,8940.08249706707,55307.1786620369,88351.7560054342,19568.7499047757,59100.4718724534,3948.79195056637,12639.2004141534,21750.1125130752,15420.6567520454,30604.7802092149,10803.8772557648,3977.2635508755,6482.76437807901,15484.1703219657,3232.6216966367,19781.1918455438,14492.0445573476,12904.2053093384,7518.69260471123,8449.49492250974,5002.24116200421,16743.4911048696,9702.24533611149,12621.6794293477,11152.1068287765,59788.1705260739,15479.7900757643,25858.7834499929,15501.6913067714,13379.4620221908,7663.24072935759,6841.9445665942,13898.5211970572,18029.0933649819,35374.8683225447,7943.57648624749,11485.0055400832,5674.60895391984,9818.32186044872,9973.82060059858,9086.82074481413,1550.60715529728,6693.01619574644,23740.9344116137,3392.50068298797,2039.0046067539,1099.44179655259,678.938161217734,6195.858251887,3230.43157353599,823.48628586409,1515.56518568604,"yes"
"TCGA-IN-AB1X-01A",30221.6690177638,7098.04811308247,28933.0114019362,10851.6846802314,73007.3485888449,300398.447240237,10668.7370236881,25797.2243766224,5303.87723575346,19081.1196166743,13871.9258172021,11777.6565909817,26411.864310448,25034.9424743583,23067.4527645145,6468.96494321398,13526.8929561773,7261.73812156866,94128.1740955775,10765.025263974,14809.1313559858,3918.93137963993,4326.55159685063,3371.69321401453,30152.6624455588,16677.123217534,14128.6944579647,11958.9994435204,14239.4259342936,9254.90469548872,16230.9877042089,23463.8393536918,7895.63570345145,6273.17885463246,7274.57655360679,17018.9464705493,4042.50128800695,83822.1227769667,9546.97902435623,6067.76394202234,10131.1276820913,8739.76260995866,7012.99350082984,11113.2677330084,3386.13645005743,6366.25748690892,52436.9708557472,5231.66105553897,5390.53665201086,4931.56270664762,11137.3397930799,9092.8194910073,1543.82145258543,8535.9525013533,2875.80877654167,"yes"
"TCGA-BR-7716-01A",25674.9122248611,17483.7047008479,22193.1516327852,46894.3412315599,37646.3169631283,25296.8925034357,24709.3819766384,60879.9005846044,27066.4461219967,17060.0417313247,3725.19124859755,36248.9313675186,17050.6790137662,83969.5324236182,33333.6151877334,10700.4158296976,18151.9686665875,5460.80501600885,16217.3971510576,9363.88789821834,19652.3441553409,51816.7899879536,10310.692711324,10122.2680204587,21744.9115296709,8865.32318822696,9967.78318074311,41799.8525400283,14135.3628339809,7961.82094382944,9635.40670741552,37591.3109974719,8534.11705459419,17638.1895405635,8803.29518440174,14768.516608876,4913.08603883522,16396.4591243643,10231.1096120766,9801.59494407931,9317.07431042572,6935.4330314763,7546.35035216996,3877.33540892355,4460.16457694164,3445.48006153666,26327.9617745681,6790.31090931919,4147.68387842592,2173.32081327227,5937.13327179873,4289.29498149859,3920.63797763173,9059.59957756633,4697.74353498918,"yes"
"TCGA-D7-6524-01A",15734.3051113228,47828.5176749639,24352.9929467515,153084.080371023,7419.48127009191,93996.3454992853,31000.6271727581,96916.364737646,16962.7606172776,10844.8572046854,8685.31042239187,20878.8687777948,15664.4326420688,21702.7139385343,17242.2504942937,10708.3621484682,12681.0406990358,8163.70431470472,14237.73431637,20748.8734861594,15110.3277114728,9112.66994364333,11850.6957737145,11540.3320149349,21917.2061697327,10792.8590880312,10272.8779214895,10477.6205058153,13439.8882139576,4829.32508425606,11987.1908299317,17125.2547318219,5931.03518086629,7180.61492171182,5045.44225659995,11637.8284836615,15495.4387629427,10783.1094411585,6810.12834055085,4541.71050151268,14281.6077272969,9804.89487160197,7562.47609089088,6321.02105577256,4889.44790663744,2175.79619374793,75387.5195016741,4063.97780475249,8228.70196052243,2198.54536978413,3680.49169442798,6202.40035215524,2336.66536714677,5047.06719774539,14777.214776657,"yes"
"TCGA-BR-A4CS-01A",18115.411514115,10057.1697816922,16622.7709929653,65077.1096403399,87440.4953943754,25830.7493430305,52054.8296342017,127172.972401951,360281.063088036,16273.815844102,17338.8350267601,11150.428109345,7461.18552396296,13726.2415492209,13062.6216418449,12165.0202473697,12743.9227197616,6706.79693624678,18048.8478151989,8988.11643546336,7929.14849816124,6470.79836736231,16435.182386929,16433.1653051436,25508.0162573765,12709.6323294108,8286.17197416595,11739.4159906635,12820.5718276044,9831.25662173438,25606.853264858,16884.9916250592,10206.4338338071,18827.4413843391,8132.87375848031,9940.1790381426,7213.08446436647,14143.7774787857,5934.25461246257,11812.0309349357,7487.40758717235,6797.56561658697,10999.1469754447,6295.31225203796,2719.02624663479,3013.52018729404,49466.9137036139,2481.01059596498,7933.18266173191,1666.10955468867,3471.39775256563,5070.94360833817,3336.25327294802,2741.2141462735,3039.74225050343,"yes"
"TCGA-BR-7958-01A",41258.7482385658,12747.6666562966,20880.9518524449,78390.3478419679,30498.2272214221,56362.9658130886,15018.2353112902,108777.116574014,5343.63843349131,24266.1054011942,5474.20409247411,7821.2014258967,29893.1668505262,14820.7945586821,52070.2217079955,7047.3610568035,16279.308505368,7295.75426169761,30278.4947709388,17811.0666022151,21435.0597710548,4098.48788075287,9591.79914283422,7792.54067148584,29062.0049726113,8566.38104057904,18823.7465913988,18333.3292381463,10690.4613952505,3639.91581017912,12664.8689213319,13798.5609846948,6044.23465242343,3916.9697694841,4206.76184186056,16610.4994452269,5900.93088036913,34472.5184997279,5849.97842808316,7986.79689582611,9480.34065345866,9397.54291849396,6617.44974064061,4327.77391603975,1955.30035647417,1757.85960386603,36940.5279073297,5601.58522318904,11515.2542166297,3251.40336149859,6034.68106761981,11824.1534586134,566.846031681438,4158.99391784246,7149.26596137544,"yes"
"TCGA-BR-8367-01A",26968.1819115609,7295.74827082059,33723.4412359337,89758.6753842204,3522.55572038218,57266.2531367261,25155.753677889,75434.8657971291,4620.58373777139,6337.53127427907,16027.1170240041,12262.4495358125,15616.2090237078,26519.7636373787,2857.60086513094,8497.7820476209,10789.3187795636,11031.430547373,10109.0188122681,12412.4906313564,12334.0600586857,16879.6232486852,5481.61502469927,6799.58964805621,26028.7200519624,10564.2571362478,10264.1749451601,8318.75574043787,17249.6109501968,6796.17962315748,12061.2580667878,17007.4991823873,6860.97009623324,8252.26025491275,5660.6413318823,13808.895827384,10777.3836924181,13713.4151302197,8589.85271988645,6243.75558956415,7614.58559885131,8144.84447060293,9664.0105629846,9994.78297816085,4886.56567987189,5334.98395405413,149186.884306738,6760.37436172088,12971.7347147471,3317.95422645872,10768.8586301713,16937.5936719635,4366.53688281644,6583.05306698722,51830.6734481596,"yes"
"TCGA-VQ-AA64-01A",22988.8271737148,34748.8615999839,25091.5746552927,133918.351496049,40453.1448737358,54763.34135139,27841.7098101132,44616.2212997991,18557.1000127334,5746.70181084428,13548.6827403297,12621.5347153112,6159.77756491024,43243.678635311,10965.1918383719,7115.20461465693,14790.9398980342,7367.69590687329,27722.5339201871,22895.9103781792,7313.15778775456,11773.1639734643,8239.29584760415,13952.6688078759,17217.8861988178,6414.28878746433,6205.22599750918,17861.2340113851,47492.6021007278,2614.79982219259,10304.6746179339,18121.8050249524,7437.383503525,8536.22560725059,5200.31065448808,12080.1933847994,5818.40933783372,14412.2029597096,4030.77098894192,10899.5441023957,5852.74815357515,7938.32622728225,7428.29381700521,10407.6910651582,1444.25019147756,4160.04653055669,24815.8541641924,4270.13273396302,3478.32004157253,1375.57255999471,8985.6601073957,5303.32710171236,1810.86754777571,7163.68294276247,3554.06742923744,"yes"
"TCGA-CD-8531-01A",81071.8666906188,8702.3230856745,425.562705786477,47463.2691249612,1461.24337241989,160.671633817343,8787.00137917283,79823.4046710921,6198.8853317367,8956.35796616948,91.1920083828166,6385.61182509199,9740.17499060274,3146.12428920717,16525.2946619433,11785.4814643316,40675.9782153258,6307.44724647815,14883.8385110526,10658.6087893154,19002.6775563431,31684.8804364391,18190.6344340771,2874.71950235355,36550.6254551508,19232.828815595,60251.8626815038,14996.7429023837,2208.14934584106,3074.47342547782,2790.04120885522,15194.3255872131,7775.20433378253,7818.62909967911,7935.87596759987,57917.7815145627,16592.603049083,27229.4994554501,12905.8404244634,11909.2420471369,7021.78464547688,24148.5123150878,10091.915594365,3949.48245829389,3510.89232273844,894.550177469534,241228.917032088,8092.20512482756,9206.05037007482,3982.05103271632,3982.05103271632,673.083871396979,6743.86614373877,2850.83588111043,1878.12112502706,"yes"
"TCGA-BR-6453-11A",14348.1324740685,5762.34707616405,28510.0223147768,7125.64315236059,23097.8113893299,43770.7436923101,11919.5285350517,35598.4169404653,3281.59519980642,8757.12862059579,12202.6173377592,13551.0140032869,10638.1792175336,15487.9373902328,11908.3539770501,7583.80003042664,10589.75613286,7337.9597543912,9870.85956808968,8846.52508460867,8544.81201856518,5270.66652409317,8302.69659519694,8719.88009392375,12549.0286358091,8418.16702788026,7375.20828106323,11230.430791619,14586.5230447695,6410.47144025749,14087.3927873642,21023.0684536974,6976.64904567244,5672.95061215116,4778.98597202229,10101.8004334563,6414.19629292469,9829.88618875044,5032.27595339213,5743.72281282803,9207.83579332743,38235.6126288455,15417.1651895559,12180.2682217559,6727.0839169698,6879.80287632515,132593.580394448,19566.6510608208,20758.603914326,7147.99226836381,21887.2342724887,58241.7963043963,9531.89797537415,35903.854859176,48817.9190563711,"no"
"TCGA-F1-A72C-01A",27350.92950489,12415.5324560659,29261.3834667701,108492.020369397,85989.7746538356,59615.8367952741,15955.9180259297,63250.5359151547,8304.42899379243,11653.7691674682,2041.04195421107,17619.7057800733,11602.9849482283,28337.5943358357,24248.2555389507,9419.26352091483,18023.5612378378,2957.57619668263,13883.438221713,11586.0568751484,6812.34026660259,6011.8842395364,9460.37455553757,8023.90663989613,17849.4439147297,9022.66295161315,18536.2400225448,20050.0934151232,21994.4035231631,3262.28151212172,10359.9807249292,11622.3313174626,5987.70127799361,6280.31511266131,6340.77251651828,18444.3447686823,7010.64055125343,18507.2204686935,5961.10002029655,8843.70903619654,11743.2461251765,8659.91852847138,7699.85495522281,6002.21105491928,2394.11319273573,2560.97562738095,24823.810023669,4650.38350467759,5796.65588180561,2524.70118506677,5271.88561632717,6352.86399728967,1339.7360694703,3421.8890583041,5786.9826971885,"yes"
"TCGA-VQ-A8PE-01A",25603.6973534199,9154.67240057831,45524.716579666,34935.8121696637,20864.7416280341,79106.5413992195,15778.8125166017,40517.9019210781,9703.95274461301,21374.4647456465,5311.97040527384,12209.6204868454,15295.084147781,16020.676701012,9236.04726636123,17268.4246430168,29110.7280273698,11347.2729508403,20943.8560808786,8718.41270346433,18439.3185451154,4346.77408057089,5610.34491314453,13606.5556827855,21881.9274503206,38160.2912263119,12936.3432465456,38045.0101664527,30256.7573871459,15986.7705069358,19585.3479048916,11512.2830953445,9385.23452029658,9095.90166417954,16516.837340994,15444.2714017164,11555.2309411744,20785.6271751896,11707.8088145174,9288.03676394476,7874.14847096655,6906.69173332519,5646.51152015917,4015.62358509318,1157.33142446817,2202.77240848483,24127.6477046353,3492.33798985024,4406.67502343887,916.597446527038,3045.9064345134,5070.10622086349,1525.77873342972,6363.06242163653,1952.99677879004,"yes"
"TCGA-BR-7717-11A",9927.25564994191,7314.81995258877,14195.5736662327,14782.3669151767,87882.3368589594,23532.0169353886,9392.71111494504,65692.7099588261,5060.08698918092,14074.9997109703,6695.87364890818,9103.33362231515,5506.21062365199,13419.8812207109,18307.1455406823,6173.38650943756,22065.0338130288,5590.61239233571,15003.4191664911,9014.91272178935,8793.86047047486,12226.1990636127,17394.8026125298,7897.59406969063,18512.1212646285,5437.8853823366,13387.7281659743,12113.6633720344,12101.6059765081,3609.18039418941,11072.7082249352,17105.4251198999,7371.08779837792,4433.10242181616,6619.51014390863,17941.4045430529,6563.24229811949,16148.8717414844,4083.43795155505,12764.7627304516,9541.41899310206,43945.1875613218,28125.884630888,16755.7606496388,9850.89214494235,10240.7479336243,146678.216576773,38479.1682560906,49170.058956028,10847.6368417786,27490.8617998391,49334.8433615534,26699.092826949,35541.1828795289,113331.479683021,"no"
